article_id,article_version,hcpc_code_group,paragraph,last_updated
57155,15,2,&lt;p&gt;These codes are non-covered&lt;&sol;p&gt;,09/30/2024
55233,21,1,,09/17/2024
55233,21,2,&lt;p&gt;The following should be reported for ABL1 Kinase Domain Mutation Analysis for the detection of acquired imatinib tyrosine kinase inhibitor resistance.&lt;&sol;p&gt;,09/17/2024
57110,17,1,&lt;p&gt;The use of 81403 does not automatically imply coverage&lt;&sol;p&gt;,09/17/2024
57110,17,2,&lt;p&gt;These codes are non-covered.&lt;&sol;p&gt;,09/17/2024
56771,25,1,"&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;&lt;strong&gt;*NOTE:&lt;&sol;strong&gt; &lt;strong&gt;Technical component only:&lt;&sol;strong&gt; CPT&lt;sup&gt;&amp;reg;&lt;&sol;sup&gt; code 95700 which is the code used to report set up and take down by the EEG technologist and CPT&lt;sup&gt;&lt;span style=&quot;font-size: small;&quot;&gt;&amp;reg;&lt;&sol;span&gt;&lt;&sol;sup&gt; code 95705 can be reported only once per service.&lt;&sol;span&gt;&lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;&amp;nbsp;&lt;&sol;span&gt;&lt;&sol;p&gt;",09/17/2024
56771,25,2,&lt;p&gt;&lt;strong&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Professional component only&lt;&sol;span&gt;&lt;&sol;strong&gt;&lt;&sol;p&gt;,09/17/2024
56771,25,3,&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;&lt;strong&gt;*NOTE:&lt;&sol;strong&gt; &lt;strong&gt;A routine EEG&lt;&sol;strong&gt; must be performed prior to performing an ambulatory continuous EEG. A claim for the routine EEG must have been submitted to Medicare with a date of service (DOS) within 1 year of the DOS of the ambulatory EEG. &lt;&sol;span&gt;&lt;&sol;p&gt;,09/17/2024
55147,30,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,09/17/2024
54686,22,1,,09/14/2024
54686,22,2,&lt;p&gt;&lt;p style=&quot;line-height: 98%;&quot;&gt;&lt;span style=&quot;line-height: 98%;&quot;&gt;The following should be reported for ABL1 Kinase Domain Mutation Analysis for the detection of acquired imatinib tyrosine kinase inhibitor resistance.&lt;&sol;span&gt;&lt;&sol;p&gt;&lt;&sol;p&gt;,09/14/2024
53531,22,1,,09/09/2024
53531,22,2,&lt;p&gt;&lt;p style=&quot;line-height: 98%;&quot;&gt;&lt;span style=&quot;line-height: 98%;&quot;&gt;The following should be reported for ABL1 Kinase Domain Mutation Analysis for the detection of acquired imatinib tyrosine kinase inhibitor resistance.&lt;&sol;span&gt;&lt;&sol;p&gt;&lt;&sol;p&gt;,09/09/2024
56675,25,1,,09/05/2024
53095,28,1,,09/05/2024
58308,18,1,&lt;p&gt;The use of 81403 does not automatically imply coverage&lt;&sol;p&gt;,09/04/2024
58308,18,2,&lt;p&gt;These codes are non-covered&lt;&sol;p&gt;,09/04/2024
53101,46,1,,08/29/2024
54188,33,1,&lt;p&gt;For DOS prior to 01&sol;01&sol;2016 CPT code 81479 should be used.&lt;&sol;p&gt;,08/28/2024
56685,17,1,&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;The CPT&lt;sup&gt;&amp;reg;&lt;&sol;sup&gt;&sol;HCPCS codes listed in &lt;strong&gt;&lt;em&gt;Group 1: Codes&lt;&sol;em&gt;&lt;&sol;strong&gt; describe covered services when performed in the context of partial hospitalization. It is outside of the scope of this Billing and Coding: Partial Hospitalization Programs A56685 article to list all circumstances where the services represented by CPT&lt;sup&gt;&amp;reg;&lt;&sol;sup&gt; code 96116 may be appropriately performed outside of the context of the Partial Hospitalization Programs L37633 LCD. Absence of a diagnosis code in this Billing and Coding: Partial Hospitalization Programs A56685 article for other conditions for which these evaluations may be medically necessary does not imply non-coverage in those circumstances.&lt;&sol;span&gt;&lt;&sol;p&gt;,08/26/2024
56685,17,2,&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;The following CPT&lt;sup&gt;&amp;reg;&lt;&sol;sup&gt; codes are &lt;strong&gt;Noncovered:&lt;&sol;strong&gt;&lt;&sol;span&gt;&lt;&sol;p&gt;,08/26/2024
56679,9,1,,08/22/2024
59892,2,1,"&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;This billing instruction pertains to the Galleri Category B IDE test when performed and billed by GRAIL, LLC (North Carolina). Study information can be found here: &lt;a href=&quot;https:&sol;&sol;www.cms.gov&sol;medicare&sol;coverage&sol;investigational-device-exemption-ide-studies&sol;approved&quot;&gt;Approved IDE Studies | CMS&lt;&sol;a&gt; and &lt;a href=&quot;https:&sol;&sol;www.cms.gov&sol;medicare&sol;coverage&sol;ide&sol;approved-ide-studies&sol;1923430381&sol;g220255-nct05673018&quot;&gt;G220255-NCT05673018 | CMS&lt;&sol;a&gt;.&lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt; &lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Claims must contain the following information:&lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;ul type=&quot;disc&quot;&gt;
&lt;li style=&quot;line-height: normal;&quot;&gt;Category B IDE number&lt;&sol;li&gt;
&lt;li style=&quot;line-height: normal;&quot;&gt;Clinical Trial number&lt;&sol;li&gt;
&lt;li style=&quot;line-height: normal;&quot;&gt;CPT 81479&lt;&sol;li&gt;
&lt;li style=&quot;line-height: normal;&quot;&gt;The Z-Code descriptor specific to the &lt;strong&gt;&lt;u&gt;Investigational Category B IDE&lt;&sol;u&gt;&lt;&sol;strong&gt;&lt;u&gt; &lt;&sol;u&gt;Galleri Test&lt;&sol;li&gt;
&lt;li style=&quot;line-height: normal;&quot;&gt;The appropriate HCPCS Modifier&lt;&sol;li&gt;
&lt;li style=&quot;line-height: normal;&quot;&gt;The appropriate ICD Diagnosis code&lt;&sol;li&gt;
&lt;&sol;ul&gt;
&lt;p style=&quot;line-height: normal;&quot;&gt;A beneficiary may receive up to three &lt;u&gt;Investigational Category B IDE&lt;&sol;u&gt; Galleri tests per lifetime.&lt;&sol;p&gt;",08/16/2024
56983,12,1,,08/14/2024
56531,19,1,&lt;p&gt;&lt;strong&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;HCPCS Codes:&lt;&sol;span&gt;&lt;&sol;strong&gt;&lt;&sol;p&gt;,08/12/2024
56784,18,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,08/12/2024
56562,33,1,,08/08/2024
59042,13,1,"&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Procedure codes may be subject to National Correct Coding Initiative (NCCI) edits or Outpatient Prospective Payment System (OPPS) packaging edits. Refer to NCCI and OPPS requirements prior to billing Medicare.&lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt; &lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;For services requiring a referring&sol;ordering physician, the name and National Provider Indicator (NPI) of the referring&sol;ordering physician must be reported on the claim.&lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt; &lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;A claim submitted without a valid ICD-10-CM diagnosis code will be returned to the provider as an incomplete claim under &amp;sect;1833(e) of the Social Security Act.&lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;All services&sol;procedures performed on the same day for the same beneficiary by the physician&sol;provider should be billed on the same claim.&lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt; &lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Billing for preparatory services&sol;acquisition costs is covered in CMS Internet-Only Manual, Pub. 100-04, Medicare Claims Processing Manual, Chapter 3, &amp;sect;90.3.1 Allogeneic for Stem Cell Transplantation.&lt;&sol;span&gt;&lt;&sol;p&gt;",08/08/2024
59476,4,1,,08/02/2024
59472,4,1,,08/01/2024
59462,4,1,,08/01/2024
57630,11,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,07/24/2024
56669,16,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,07/23/2024
59380,3,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,06/28/2024
59382,4,1,"&lt;p&gt;81479&lt;&sol;p&gt;
&lt;p&gt;0315u&lt;&sol;p&gt;",06/28/2024
56703,17,1,,06/24/2024
57112,11,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,06/18/2024
59470,4,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,06/07/2024
52497,35,1,,06/05/2024
56287,18,1,&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,05/31/2024
56653,15,1,&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,05/31/2024
54192,22,1,,05/29/2024
54021,26,1,,05/24/2024
59654,4,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,05/21/2024
56838,13,1,,05/21/2024
59798,2,1,,05/21/2024
59792,3,1,,05/17/2024
59741,4,1,,05/17/2024
57496,14,1,&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,05/10/2024
57496,14,2,,05/10/2024
57496,14,3,,05/10/2024
57496,14,4,"&lt;p&gt;Unattended sleep studies: 95800, 95801, 95806, G0398, G0399, and G0400.&lt;&sol;p&gt;",05/10/2024
52514,61,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,05/09/2024
52519,39,1,,05/09/2024
52512,46,1,,05/09/2024
52467,54,1,,05/08/2024
55709,11,1,,04/16/2024
54830,9,1,,04/05/2024
58664,9,1,,04/04/2024
54832,14,1,,03/28/2024
57755,18,1,&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,03/27/2024
54901,27,1,,03/15/2024
54795,42,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,03/15/2024
59126,5,1,,03/05/2024
59126,5,2,&lt;p&gt;Outpatient Hospital Providers&lt;&sol;p&gt;,03/05/2024
57767,12,1,&lt;p&gt;Note: Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&amp;nbsp;&lt;&sol;p&gt;,03/01/2024
53883,26,1,&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,03/01/2024
55958,6,1,,02/28/2024
56995,15,1,&lt;p&gt;Use of these codes does not guarantee reimbursement. The patient&#39;s medical record must document that the coverage criteria in the related LCD have been met.&lt;&sol;p&gt;,02/28/2024
56995,15,2,,02/28/2024
56995,15,3,,02/28/2024
56995,15,4,"&lt;p&gt;Unattended sleep studies: 95800, 95801, 95806 and G0398, G0399, and G0400&lt;&sol;p&gt;
&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;The technical component (TC) of HST and unattended sleep studies must be provided by an accredited sleep center or laboratory and meet the requirements of the LCD for coverage. The only exception would be the global billing (professional&sol;technical components [PC&sol;TC]) of HST by an office-based physician who meets the requirements under the Physician Training&sol;Certification as noted in the LCD. In this case, the PC&sol;TC for HST can be covered for the purpose of testing a patient for the diagnosis of OSA if the home sleep testing is reasonable and necessary for the diagnosis of the patient&amp;rsquo;s condition as outlined in the LCD; and the office-based technician doing the patient instruction and HST scoring meet the training&sol;credentialing requirements as outlined in the LCD. Under this circumstance, the physician would be the interpreter of the test and bill globally. In all other circumstances, the physician who is providing the PC of the HST must be identified specifically in the medical record as the interpreter of the test. It should be noted that per the related LCD, the laboratory physician must review the entire raw data recording for every patient studied. Raw data refers to data obtained directly from patient output to the acquisition device. All channels to and from the acquisition device must be physical channels and not derived, calculated, virtualized, or created by software to create channels for the purposes of the test and scoring of the raw data, i.e., a respiratory channel must be a physical channel to and from the acquisition device for the purpose of the test and scoring&sol;analysis of the data. All raw&sol;autoscored data must be scored&sol;re-scored by an individual certified by the Board of Registered Polysomnographic Technologists as a Registered Polysomnographic Technologist (RPSGT), or equivalent, or by a polysomnographic technician under the supervision of a RPSGT, or equivalent, manually even if an autoscoring protocol is applied prior to manual scoring&sol;analysis. The name of the scoring RPSGT, supervised polysomnographic technologist, or equivalent, as well as an indication the procedure was manually scored&sol;analyzed must be on the scoring report or interpretation report indicating &amp;ldquo;manually scored&sol;analyzed&amp;rdquo;. If these requirements of the LCD are not met, the procedure cannot be submitted for reimbursement.&lt;&sol;span&gt;&lt;&sol;p&gt;",02/28/2024
56995,15,5,&lt;p&gt;Noncovered&lt;&sol;p&gt;,02/28/2024
59698,3,1,,02/22/2024
59678,4,1,,02/22/2024
59680,3,1,,02/16/2024
56106,14,1,,01/30/2024
57021,19,1,&lt;p&gt;Note: Providers are reminded to refer to the long descriptors of the CPT&lt;sup&gt;&amp;reg;&lt;&sol;sup&gt;&sol;HCPCS codes in their CPT&lt;sup&gt;&amp;reg;&lt;&sol;sup&gt; book.&lt;&sol;p&gt;,01/29/2024
57021,19,2,&lt;p&gt;CPT&lt;sup&gt;&amp;reg;&lt;&sol;sup&gt; codes that DO NOT support reasonable and necessary criteria&lt;&sol;p&gt;,01/29/2024
57021,19,3,&lt;p&gt;Other CPT&lt;sup&gt;&amp;reg;&lt;&sol;sup&gt; codes related to this LCD&lt;&sol;p&gt;,01/29/2024
54682,34,1,&lt;p&gt;&lt;strong&gt;Part B Providers&lt;&sol;strong&gt;&lt;&sol;p&gt;,01/25/2024
54682,34,2,&lt;p&gt;&lt;strong&gt;Outpatient Hospital Providers&lt;&sol;strong&gt;&lt;&sol;p&gt;,01/25/2024
55136,19,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/24/2024
57106,12,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/23/2024
56072,13,1,,01/23/2024
56072,13,2,&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;CPT&lt;sup&gt;&amp;reg;&lt;&sol;sup&gt; codes that are also referenced in other articles.&lt;&sol;span&gt;&lt;&sol;p&gt;,01/23/2024
57604,16,1,,01/23/2024
57604,16,2,&lt;p&gt;Not payable by Medicare&lt;&sol;p&gt;,01/23/2024
57638,7,1,&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,01/19/2024
57451,38,1,&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;br &sol;&gt;&lt;br &sol;&gt;The following Group 1 CPT codes associated with the services outlined in this Billing and Coding Article will not have diagnosis code limitations applied at this time.&lt;&sol;p&gt;,01/19/2024
56541,40,1,"&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book. &lt;br &sol;&gt;&lt;br &sol;&gt;&lt;strong&gt;Please note:&lt;&sol;strong&gt; At this time, only the CPT codes listed in ICD-10-CM code group paragraphs 1 through 3 are subject to diagnosis-to-procedure code limitations. Please refer to the list of CPT&sol;HCPCS codes at the beginning of each ICD-10-CM code group paragraph for appropriate diagnosis-to-procedure code limitations.&lt;&sol;p&gt;",01/19/2024
54555,18,1,,01/12/2024
53773,20,1,,01/12/2024
53781,17,1,,01/11/2024
58065,19,1,"&lt;p&gt;If a test for FGFR2 and&sol;or FGFR3 is performed as part of a panel, it must be billed as part of the panel.&lt;&sol;p&gt;
&lt;p&gt;Many of these codes refer to more than 1 possible gene. As such, these codes may be mentioned in unrelated coverage articles as well.&lt;&sol;p&gt;",01/08/2024
58028,23,1,"&lt;p&gt;If a test for FGFR2 and&sol;or FGFR3 is performed as part of a panel, it must be billed as part of the panel.&lt;&sol;p&gt;
&lt;p&gt;Many of these codes refer to more than 1 possible gene. As such, these codes may be mentioned in unrelated coverage articles as well.&lt;&sol;p&gt;",01/08/2024
59158,9,1,&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;The following CPT&sol;HCPCS codes are noncovered&lt;&sol;span&gt;&lt;&sol;p&gt;,01/02/2024
57047,11,1,,12/29/2023
57132,19,1,&lt;p&gt;CPT codes 78350 and 78351 are non-covered procedures under Medicare.&lt;&sol;p&gt;,12/29/2023
52537,11,1,,12/29/2023
56876,18,1,&lt;p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;N&sol;A&lt;&sol;p&gt;&lt;&sol;p&gt;,12/28/2023
56731,16,1,,12/27/2023
56731,16,2,&lt;p&gt;&lt;p style=&quot;line-height: normal;&quot;&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Use of the following Physical Medicine and Rehabilitation CPT&sol;HCPCS Codes for these treatments is inappropriate:&lt;&sol;p&gt;&lt;&sol;p&gt;,12/27/2023
56006,19,1,,12/21/2023
56732,15,1,,12/20/2023
57983,6,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,12/20/2023
57587,9,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,12/20/2023
58371,12,1,,12/13/2023
52918,5,1,,11/22/2023
52917,4,1,,11/22/2023
55503,5,1,,11/22/2023
55505,5,1,,11/22/2023
59049,16,1,&lt;p&gt;Note: Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,11/22/2023
59049,16,2,&lt;p&gt;&lt;strong&gt;&lt;span style=&quot;line-height: 107%;&quot;&gt;The following CPT&sol;HCPCS codes are Non-Covered.&lt;&sol;span&gt;&lt;&sol;strong&gt;&lt;&sol;p&gt;,11/22/2023
53134,84,1,&lt;p&gt;Note: Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,11/22/2023
53134,84,2,&lt;p&gt;&lt;strong&gt;&lt;span style=&quot;line-height: 107%;&quot;&gt;The following CPT&sol;HCPCS codes are Non-Covered.&lt;&sol;span&gt;&lt;&sol;strong&gt;&lt;&sol;p&gt;,11/22/2023
55206,18,1,,11/20/2023
58777,11,1,,11/20/2023
58777,11,2,&lt;p&gt;These codes are non-covered.&lt;&sol;p&gt;,11/20/2023
57589,16,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,11/20/2023
57589,16,2,&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Use of the following CPT&sol;HCPCS Codes for these treatments is inappropriate and will be denied:&lt;&sol;p&gt;,11/20/2023
56502,8,1,,11/20/2023
54643,13,1,,11/17/2023
54641,13,1,,11/17/2023
54612,4,1,,11/15/2023
58737,10,1,&lt;p&gt;The following CPT&amp;reg;&sol;HCPCS codes are noncovered:&lt;&sol;p&gt;,11/15/2023
57910,14,1,,11/15/2023
54283,15,1,,11/15/2023
54196,20,1,,11/15/2023
56887,11,1,&lt;p&gt;0045U&lt;&sol;p&gt;,11/15/2023
54195,22,1,,11/15/2023
56998,10,1,,11/15/2023
54194,23,1,,11/14/2023
54270,16,1,,11/14/2023
54270,16,2,&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;CPT&lt;sup&gt;&lt;span style=&quot;font-size: small;&quot;&gt;&amp;reg;&lt;&sol;span&gt;&lt;&sol;sup&gt; codes that are also referenced in other articles&lt;&sol;span&gt;.&lt;&sol;p&gt;,11/14/2023
54269,14,1,,11/14/2023
56885,14,1,&lt;p&gt;&lt;strong&gt;The following codes are not covered:&lt;&sol;strong&gt;&lt;&sol;p&gt;,11/10/2023
58038,10,1,,11/10/2023
54295,27,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,11/10/2023
58063,11,1,,11/10/2023
56647,32,1,"&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;
&lt;p&gt;The following CPT codes associated with the services outlined in this article &lt;strong&gt;will not have diagnosis limitations&lt;&sol;strong&gt; applied at this time: &lt;strong&gt;65820, 65850, 66170, and 66172&lt;&sol;strong&gt;.&lt;&sol;p&gt;",11/09/2023
56647,32,2,,11/09/2023
56647,32,3,&lt;p&gt;The following CPT codes are considered not medically reasonable and necessary (non-covered).&lt;&sol;p&gt;,11/09/2023
56633,47,1,"&lt;p&gt;&lt;strong&gt;Note&lt;&sol;strong&gt;: Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book. &lt;br &sol;&gt;&lt;br &sol;&gt;The following CPT codes associated with the services outlined in this article &lt;strong&gt;will not have diagnosis limitations&lt;&sol;strong&gt; applied at this time: &lt;strong&gt;65820, 65850, 66170, and 66172.&lt;&sol;strong&gt;&lt;&sol;p&gt;",11/09/2023
56633,47,2,,11/09/2023
56633,47,3,&lt;p&gt;The following CPT codes are considered not medically reasonable and necessary (non-covered).&lt;&sol;p&gt;,11/09/2023
56651,36,1,&lt;p&gt;&lt;strong&gt;Note&lt;&sol;strong&gt;: Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,11/09/2023
56681,34,1,&lt;p&gt;&lt;strong&gt;Note&lt;&sol;strong&gt;: Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,11/09/2023
54688,23,1,,11/08/2023
54191,27,1,,11/08/2023
